gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3858242924	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109153085	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.137928	-117.338242	32.0						2022-03-21T09:42:35	21	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	109153085		springe	2022-03-21T16:42:45	CC_BY_NC_4_0	springe	springe			2023-02-20T17:03:48.912Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858241937	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109491520	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.662	-121.523	4.0						2022-03-25T12:38:00	25	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	109491520		Roslyn Mack Bell	2022-03-25T22:11:09	CC_BY_NC_4_0	Roslyn Mack Bell	Roslyn Mack Bell			2023-02-20T17:02:17.358Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3858241917	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/108383189	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.389249	-119.499863	63.0						2022-03-11T12:21:17	11	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	108383189		andrea_adams-morden	2022-03-11T20:22:20	CC_BY_NC_4_0	andrea_adams-morden	andrea_adams-morden			2023-02-20T17:12:45.476Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858241106	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/116370821	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.873704	-124.086182	7.0						2022-05-09T19:42:56	9	5	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	116370821		a7x_seana	2022-05-10T02:43:18	CC_BY_NC_4_0	a7x_seana	a7x_seana			2023-02-20T17:12:05.176Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858239950	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109578830	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.03823	-117.093124	4.0						2022-03-20T11:21:23	20	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	109578830		sierrawildflower	2022-03-26T20:54:22	CC_BY_NC_4_0	sierrawildflower	sierrawildflower			2023-02-20T17:12:03.546Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858239946	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109382422	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.018181	-118.464142	14.0						2022-03-23T16:45:00	23	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	109382422		nikitab13	2022-03-24T17:06:10	CC_BY_NC_4_0	nikitab13	nikitab13			2023-02-20T17:10:09.642Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858239124	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/116907729	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.945502	-117.705088	4198.0						2022-05-07T09:15:00	7	5	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	116907729		thelittlecorporal	2022-05-14T00:47:26	CC_BY_NC_4_0	thelittlecorporal	thelittlecorporal			2023-02-20T17:05:32.179Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858238909	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106193268	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.896725	-122.036444	5.0						2022-02-05T10:49:08	5	2	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	106193268		californiarowan	2022-02-05T20:31:50	CC_BY_NC_4_0	californiarowan	californiarowan			2023-02-20T17:02:44.166Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858237989	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/111855432	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.04045	-116.941537	4.0						2022-04-17T12:35:41	17	4	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	111855432		judytop	2022-04-17T23:21:19	CC_BY_NC_4_0	judytop	judytop			2023-02-20T17:12:03.038Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858237967	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/110711171	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.035434	-119.849236	28734.0						2022-04-03T08:47:14	3	4	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	110711171		Leif Behrmann	2022-04-08T00:37:03	CC_BY_NC_4_0	Leif Behrmann	Leif Behrmann			2023-02-20T17:11:58.527Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858237950	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109393285	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.758976	-122.496066	7.0						2022-03-24T12:09:09	24	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	109393285		bluepasta	2022-03-24T19:10:01	CC_BY_NC_4_0	bluepasta	bluepasta			2023-02-20T17:12:08.185Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858237043	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/114076680	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.437938	-121.331183	4.0						2022-04-29T13:35:20	29	4	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	114076680		David Gowen	2022-05-01T15:40:43	CC0_1_0	Jose Esparza	Jose Esparza			2023-02-20T17:10:28.600Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858236975	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/111026538	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.772264	-121.779544							2022-04-10T10:15:28	10	4	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	111026538		BriK	2022-06-30T23:45:47	CC_BY_NC_4_0	Michiko	Michiko			2023-02-20T17:02:29.165Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858236971	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/110907234	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.759789	-123.530892	100.0						2022-04-01T10:26:00	1	4	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	110907234		Sarah	2022-04-10T00:06:21	CC_BY_NC_4_0	Sarah	Sarah			2023-02-20T17:04:06.675Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858236947	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109433133	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.52469	-119.62575							2022-03-24T11:33:00	24	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	109433133		George Williams	2022-03-25T05:15:55	CC0_1_0	George Williams	George Williams			2023-02-20T17:03:14.232Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3858233954	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/108269201	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.396139	-121.815364	3.0						2022-03-09T15:34:50	9	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	108269201		treygrimsley	2022-03-09T23:38:31	CC_BY_NC_4_0	treygrimsley	treygrimsley			2023-02-20T17:03:08.392Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858233145	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/117034679	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.00037	-122.414027	152.0						2022-05-08T10:16:34	8	5	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	117034679		Larry Thornton	2022-05-14T20:58:32	CC_BY_NC_4_0	Larry Thornton	Larry Thornton			2023-02-20T17:02:47.872Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858232954	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/110130899	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.400163	-119.084173	220.0						2022-04-01T15:40:00	1	4	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	110130899		eawilson	2022-05-05T17:48:45	CC_BY_NC_4_0	danirichert	danirichert			2023-02-20T17:03:05.551Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858232938	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109395528	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.755029	-122.495727	9.0						2022-03-24T12:27:05	24	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	109395528		aepoki	2022-03-24T19:34:21	CC_BY_NC_4_0	aepoki	aepoki			2023-02-20T17:12:59.936Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858232178	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/117897073	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.678093	-121.071525	3.0						2022-05-20T11:23:25	20	5	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	117897073		sgene	2022-05-21T00:26:16	CC_BY_NC_4_0	p4riccig3	p4riccig3			2023-02-20T17:02:46.084Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858231907	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106204338	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.157781	-122.1314	4.0						2022-02-05T12:37:22	5	2	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	106204338		Silverado Jim	2022-02-05T23:10:12	CC_BY_4_0	Silverado Jim	Silverado Jim			2023-02-20T17:03:07.662Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858230990	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/111890167	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.908087	-116.490745	6.0						2022-04-17T13:40:42	17	4	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	111890167		Sam O'Dell	2022-04-18T15:55:56	CC_BY_NC_4_0	Mary Duffy	Mary Duffy			2023-02-20T17:04:21.742Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858230955	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/110106465	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.554074	-121.253555	3.0						2022-03-31T12:37:00	31	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	110106465		Chloe Beck	2022-04-07T03:37:43	CC_BY_NC_4_0	Clifford Hawley	Clifford Hawley			2023-02-20T17:02:38.822Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858230098	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/116711305	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.791864	-118.85406	5.0						2022-05-12T09:38:46	12	5	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	116711305		Daniel Das	2022-05-15T22:56:35	CC_BY_NC_4_0	gormanelem	gormanelem			2023-02-20T17:04:27.094Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858229216	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/118235642	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.509174	-121.768201	5.0						2022-05-22T11:30:20	22	5	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	118235642		yerbasanta	2022-05-27T20:20:08	CC_BY_NC_4_0	mttamiam	mttamiam			2023-02-20T17:04:07.158Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858229155	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/117252202	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.62485	-121.940113							2022-05-14T14:31:59	14	5	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	117252202		scottduncan	2022-05-16T02:18:33	CC_BY_NC_4_0	scottduncan	scottduncan			2023-02-20T17:12:18.521Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858228984	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/110902201	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.181386	-118.492939	722.0						2022-04-09T11:58:11	9	4	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	110902201		john_waaben	2022-04-09T23:08:54	CC_BY_NC_4_0	john_waaben	john_waaben			2023-02-20T17:02:19.845Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858228968	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109579933	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.738572	-122.37376	5.0						2022-03-26T14:06:34	26	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	109579933		damiano	2022-03-26T21:07:01	CC_BY_NC_4_0	damiano	damiano			2023-02-20T17:12:05.388Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858228951	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/108383878	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.770353	-122.460269	3748.0						2022-03-11T12:27:03	11	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	108383878		heatherbeee	2022-03-11T20:33:50	CC_BY_NC_4_0	heatherbeee	heatherbeee			2023-02-20T17:11:51.115Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858227934	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/110932611	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.528603	-122.508383							2022-04-09T17:13:00	9	4	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	110932611		Cricket Raspet	2022-04-10T05:27:40	CC_BY_4_0	Cricket Raspet	Cricket Raspet			2023-02-20T17:12:10.015Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858227932	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/110796064	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.221145	-119.180955	4.0						2022-04-08T16:13:33	8	4	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	110796064		cerebra240	2022-04-08T23:14:39	CC_BY_NC_4_0	cerebra240	cerebra240			2023-02-20T17:11:56.181Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858227084	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/115636701	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.222575	-118.806795	4.0						2022-03-08T13:16:39	8	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	115636701		bananaslug92	2022-05-05T22:03:33	CC_BY_NC_4_0	bananaslug92	bananaslug92			2023-02-20T17:05:53.559Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3858226974	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/111207228	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.676428	-116.966894							2022-04-11T17:55:00	11	4	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	111207228		hikingsandiego	2022-04-12T16:03:29	CC_BY_4_0	hikingsandiego	hikingsandiego			2023-02-20T17:13:07.662Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858226930	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/107881973	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.083153	-117.217095	4.0						2022-03-02T16:45:59	2	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	107881973		smfang	2022-03-04T13:05:06	CC_BY_NC_4_0	smfang	smfang			2023-02-20T17:11:51.335Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858225904	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109556926	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.784712	-121.995872	4.0						2022-03-23T18:18:09	23	3	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	109556926		mateo5873	2022-03-26T17:07:15	CC_BY_NC_4_0	mateo5873	mateo5873			2023-02-20T17:13:51.256Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858224857	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/107142771	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.558	-122.098	5.0						2022-02-19T16:44:00	19	2	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	107142771		lgullikson	2022-02-20T22:52:39	CC_BY_NC_4_0	lgullikson	lgullikson			2023-02-20T17:11:46.770Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3858224107	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/116645712	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.733875	-121.240619	116.0						2022-05-11T19:52:32	11	5	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	116645712				CC_BY_NC_4_0	bobby_gr	bobby_gr			2023-02-20T17:02:48.107Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858222954	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/110315169	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.173713	-118.472397	20.0						2022-04-03T09:05:52	3	4	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	110315169		keithpittluck	2022-04-03T19:04:27	CC_BY_NC_4_0	keithpittluck	keithpittluck			2023-02-20T17:13:03.445Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858222093	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/116339048	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia	Eschscholzia californica		SPECIES	Eschscholzia californica Cham.	Eschscholzia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.302505	-122.285133	65.0						2022-05-09T14:58:10	9	5	2022	2888380	2888380	HUMAN_OBSERVATION	iNaturalist	Observations	116339048		chestnut_pod	2022-06-05T01:48:37	CC_BY_NC_4_0	sophia12g	sophia12g			2023-02-20T17:02:46.183Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
